stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
4331,4331,Ohio Garden & Irving,Northbound - Mid Block,32.777454,-97.382187,,,,,,0
4332,4332,Ohio Garden & Pumpkin,Southbound - Far Side,32.777525,-97.382312,,,,,,0
4333,4333,Riverside & E Maddox,Northbound - Far Side,32.72727,-97.303135,,,,,,0
4334,4334,Riverside & E Maddox,Southbound - Near Side,32.727066,-97.303391,,,,,,0
4335,4335,Riverside & Rosedale,Southbound - Far Side,32.731038,-97.303282,,,,,,0
4336,4336,Riverside & Rosedale,Northbound - Near Side,32.732128,-97.303034,,,,,,0
4337,4337,Vickery & Tennessee,Westbound - Near Side,32.741842,-97.311727,,,,,,0
4339,4339,1st & Brandies,Westbound - Near Side,32.765298,-97.291845,,,,,,0
4340,4340,1st & Brandies,Eastbound - Far Side,32.765154,-97.291562,,,,,,0
4341,4341,Bridgewood & Boca Raton,Southbound - Far Side,32.768076,-97.217957,,,,,,0
4344,4344,Village Creek & Eastland,Northbound - Far Side,32.707606,-97.248367,,,,,,0
4345,4345,Village Creek & Eastland,Southbound - Near Side,32.70772,-97.248538,,,,,,0
4346,4346,Belknap & Retta,Westbound - Far Side,32.771701,-97.30489,,,,,,0
4347,4347,Wilbarger & Village Creek,Eastbound - Far Side,32.698832,-97.247873,,,,,,0
4348,4348,Amon Carter & FAA,Southbound - Far Side,32.83265,-97.049354,,,,,,0
4353,4353,Green Oaks & Green Oaks,Southbound - Far Side,32.740204,-97.433938,,,,,,0
4354,4354,Normandale & Normandale,Northbound - Far Side,32.725833,-97.476001,,,,,,0
4355,4355,Normandale & Bridge Hill,Northbound - Near Side,32.727794,-97.478581,,,,,,0
4356,4356,Normandale & Chamita,Northbound - Far Side,32.729968,-97.479291,,,,,,0
4357,4357,Normandale & Shalako,Northbound - Far Side,32.732804,-97.47888,,,,,,0
4358,4358,Normandale & Cliffridge,Eastbound - Near Side,32.734696,-97.47655,,,,,,0
4359,4359,Normandale & La Palma,Eastbound - Near Side,32.734802,-97.473632,,,,,,0
4360,4360,La Palma & Calmont,Eastbound - Near Side,32.734682,-97.471484,,,,,,0
4365,4365,Southgate & Global,Northbound - Far Side,32.854443,-97.038021,,,,,,0
4366,4366,CentrePort Station West Loop,,32.817179,-97.053551,,,,,,0
4367,4367,CentrePort Station Amon Carter Loop,,32.817182,-97.053768,,,,,,0
4368,4368,CentrePort Station East Loop,,32.817171,-97.053335,,,,,,0
4370,4370,Bryant Irvin & Campbowie,Southbound - Far Side,32.728623,-97.413503,,,,,,0
4371,4371,Hillwood & Amador,Northbound - Near Side,32.916081,-97.310791,,,,,,0
4372,4372,Sondra & Blanch,Westbound - Near Side,32.756927,-97.362786,,,,,,0
4373,4373,Horne & Goodman - Libbey,Southbound - Mid Block,32.721205,-97.408124,,,,,,0
4374,4374,Bridge & E Loop 820,Eastbound - Near Side,32.766145,-97.214855,,,,,,0
4375,4375,Riverside & Chamas,Southbound - Far Side,32.70779,-97.304172,,,,,,0
4376,4376,Riverside & Chamas,Northbound - Near Side,32.707599,-97.30391,,,,,,0
4377,4377,Horne & Fletcher,Southbound - Far Side,32.724066,-97.408071,,,,,,0
4378,4378,Horne & Farnsworth,Southbound - Near Side,32.71824,-97.408185,,,,,,0
4379,4379,Bryant Irvin & Wellesley,Northbound - Far Side,32.725963,-97.41337,,,,,,0
4385,4385,Ephriham & NW 26th,Eastbound - Far Side,32.793125,-97.373616,,,,,,0
4386,4386,James & Yates,Southbound - Near Side,32.673882,-97.345166,,,,,,0
4388,4388,Carroll & 5th,Northbound - Far Side,32.753325,-97.354617,,,,,,0
4389,4389,Campus & SE Loop 820,Northbound - Far Side,32.66853,-97.292858,,,,,,0
4390,4390,28th & Roosevelt,Eastbound - Near Side,32.795375,-97.368489,,,,,,0
4391,4391,28th & Roosevelt,Westbound - Far Side,32.795556,-97.368607,,,,,,0
4392,4392,Normandale & Normandale,Southbound - Near Side,32.726432,-97.476886,,,,,,0
4393,4393,Rock Quarry & Overton Ridge,Northbound - Near Side,32.675478,-97.400887,,,,,,0
4394,4394,Fletcher & Littlepage,Eastbound - Near Side,32.724499,-97.411773,,,,,,0
4395,4395,Fletcher & Littlepage,Westbound - Near Side,32.724616,-97.411515,,,,,,0
4396,4396,Henderson & Cullen,Southbound - Near Side,32.763497,-97.349298,,,,,,0
4397,4397,Evans & Oleander,Southbound - Far Side,32.731486,-97.31845,,,,,,0
4399,4399,Miller & Chickasaw,Southbound - Near Side,32.69732,-97.263079,,,,,,0
4400,4400,Miller & Chikasaw,Northbound - Near Side,32.697084,-97.262854,,,,,,0
4401,4401,Henderson & Cullen,Northbound - Far Side,32.763594,-97.349145,,,,,,0
4402,4402,Meadowbrook & Tierney,Eastbound - Near Side,32.745598,-97.245474,,,,,,0
4403,4403,Quail & Shenna,Westbound - Far Side,32.78121,-97.385201,,,,,,0
4404,4404,8th & Oleander,Northbound - Near Side,32.731919,-97.343681,,,,,,0
4405,4405,SE Loop 820 & Revolutionary,Westbound - Near Side,32.670131,-97.303172,,,,,,0
4406,4406,Portalis & Avril,Southbound - Mid Block,32.727495,-97.469497,,,,,,0
4407,4407,Eastchase & Meadowbrook,Northbound - Far Side,32.758277,-97.167057,,,,,,0
4408,4408,West Fwy & Las Vegas,Westbound - Far Side,32.737732,-97.465528,,,,,,0
4410,4410,White Settlement & Bailey,Westbound - Far Side,32.759355,-97.370664,,,,,,0
4411,4411,Riverside & Huffman,Southbound - Far Side,32.755068,-97.303101,,,,,,0
4413,4413,William D Tate & Huges,Southbound - Far Side,32.886333,-97.098551,,,,,,0
4414,4414,William D Tate & Hall Johnson,Northbound - Near Side,32.891872,-97.098419,,,,,,0
4415,4415,William D Tate & Stone Myers,Northbound - Far Side,32.904201,-97.096733,,,,,,0
4416,4416,Hwy 114 & Main,Eastbound - Near Side,32.92174,-97.082157,,,,,,0
4418,4418,Rosedale & 8th,Eastbound - Near Side,32.733004,-97.344935,,,,,,0
4419,4419,Hemphill & Morphy,Southbound - Far Side,32.72921,-97.33163,,,,,,0
4420,4420,West Fwy & Loredo,Eastbound - Near Side,32.737712,-97.464481,,,,,,0
4422,4422,Mistletoe & 9th,Westbound - Near Side,32.731434,-97.34657,,,,,,0
4423,4423,W Rosedale & 8th,Westbound - Far Side,32.733292,-97.344972,,,,,,0
4424,4424,Rosedale & Edgewood,Eastbound - Far Side,32.731087,-97.253381,,,,,,0
4425,4425,Grapevine Public Library,,32.929267,-97.076726,,,,,,0
4426,4426,Grapevine Christmas Market,,32.937815,-97.075982,,,,,,0
4427,4427,Grapevine Palace Theater,,32.939156,-97.079067,,,,,,0
4428,4428,Trinity Lakes Station Bay D,,32.805329,-97.20893,,,,14,,0
4432,4432,Trinity & Handley Ederville,Eastbound - Far Side,32.797898,-97.219595,,,,,,0
4433,4433,Trinity & Handley Ederville,Westbound - Near Side,32.798086,-97.219515,,,,,,0
4434,4434,Handley Ederville & Pebbles,Southbound - Far Side,32.792296,-97.221308,,,,,,0
4435,4435,Campus & Oak Grove,Southbound - Far Side,32.657583,-97.30041,,,,,,0
4436,4436,Campus & Oak Grove,Northbound - Far Side,32.657243,-97.30034,,,,,,0
4437,4437,Village Creek & Richerdson,Southbound - Far Side,32.710692,-97.248557,,,,,,0
4440,4440,Stalcup & Macarthur,Southbound - Near Side,32.729517,-97.237478,,,,,,0
4441,4441,Stalcup & Rickenbacker,Southbound - Near Side,32.722444,-97.237515,,,,,,0
4442,4442,Village Creek & Reed,Northbound - Far Side,32.709997,-97.248348,,,,,,0
4446,4446,Ephriham & Jacksboro,Westbound - Near Side,32.786296,-97.382788,,,,,,0
4447,4447,28th & Prospect,Westbound - Near Side,32.795327,-97.355937,,,,,,0
4448,4448,28th & Angle,Westbound - Far Side,32.794525,-97.359405,,,,,,0
4449,4449,Ephriham & 20th,Eastbound - Near Side,32.788679,-97.379192,,,,,,0
4452,4452,28th & Cliff,Westbound - Far Side,32.795059,-97.357411,,,,,,0
4454,4454,Riverside & Heritage Trace,Southbound - Near Side,32.915397,-97.307024,,,,,,0
4456,4456,NW 28th & Columbus,Eastbound - Near Side,32.795166,-97.365388,,,,,,0
4457,4457,NW 28th & Columbus,Westbound - Far Side,32.795373,-97.365377,,,,,,
4458,4458,NW 28th & Pearl,Eastbound - Far Side,32.794622,-97.362251,,,,,,
4460,4460,NW 28th & Lincoln,Eastbound - Near Side,32.794363,-97.359276,,,,,,
4462,4462,Lancaster & Throckmorton,Eastbound - Far Side,32.746529,-97.327765,,,,,,
4463,4463,Commerce & 7th,Northbound - Near Side,32.752998,-97.328965,,,,,,
4464,4464,Main & 7th,Northbound - Near Side,32.76828,-97.340265,,,,,,
4466,4466,Cambridge & Trinity,Southbound - Near Side,32.822729,-97.044275,,,,,,
4468,4468,Terminal D Upper Level,,32.897118,-97.044176,,,,,,
4469,4469,Main & 5th,Northbound - Near Side,32.764868,-97.338006,,,,,,
